industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,51698,226100,277798,03/20/2023,2022
H04,Pharmaceuticals/Health Products,3000,165400,168400,03/20/2023,2022
F09,Insurance,53350,96500,149850,03/20/2023,2022
W06,Retired,121079,0,121079,03/20/2023,2022
F10,Real Estate,39700,37000,76700,03/20/2023,2022
F07,Securities & Investment,12300,61500,73800,03/20/2023,2022
H03,Health Services/HMOs,9900,63499,73399,03/20/2023,2022
K01,Lawyers/Law Firms,37650,21715,59365,03/20/2023,2022
Q03,Leadership PACs,0,48900,48900,03/20/2023,2022
F11,Accountants,3100,45000,48100,03/20/2023,2022
