industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,221365,38250,259615,03/20/2023,2022
H01,Health Professionals,51970,159500,211470,03/20/2023,2022
H04,Pharmaceuticals/Health Products,15780,125900,141680,03/20/2023,2022
W06,Retired,126852,0,126852,03/20/2023,2022
F09,Insurance,13200,97000,110200,03/20/2023,2022
Q10,Misc Issues,103000,2000,105000,03/20/2023,2022
F10,Real Estate,57616,47000,104616,03/20/2023,2022
K02,Lobbyists,99925,0,99925,03/20/2023,2022
F07,Securities & Investment,51525,39000,90525,03/20/2023,2022
H03,Health Services/HMOs,5450,56600,62050,03/20/2023,2022
