industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,477300,477300,06/10/2019,2018
K01,Lawyers/Law Firms,219810,107500,327310,06/10/2019,2018
K02,Lobbyists,298775,10500,309275,06/10/2019,2018
F07,Securities & Investment,250367,25500,275867,06/10/2019,2018
E01,Oil & Gas,150850,98200,249050,06/10/2019,2018
F10,Real Estate,207542,40500,248042,06/10/2019,2018
B09,Telecom Services,112800,121200,234000,06/10/2019,2018
H01,Health Professionals,165777,63500,229277,06/10/2019,2018
F09,Insurance,74010,106000,180010,06/10/2019,2018
F13,Misc Finance,157000,18500,175500,06/10/2019,2018
