industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,62500,62500,03/20/2023,2022
K01,Lawyers/Law Firms,26650,29750,56400,03/20/2023,2022
W06,Retired,53118,0,53118,03/20/2023,2022
P02,Industrial Unions,0,44500,44500,03/20/2023,2022
P05,Misc Unions,10000,31500,41500,03/20/2023,2022
F09,Insurance,250,39000,39250,03/20/2023,2022
P01,Building Trade Unions,0,38500,38500,03/20/2023,2022
P03,Transportation Unions,0,33000,33000,03/20/2023,2022
F10,Real Estate,18850,10000,28850,03/20/2023,2022
H01,Health Professionals,12075,16000,28075,03/20/2023,2022
