industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,257092,257092,06/10/2019,2018
E01,Oil & Gas,32839,65200,98039,06/10/2019,2018
W06,Retired,95657,0,95657,06/10/2019,2018
F09,Insurance,24600,66200,90800,06/10/2019,2018
H01,Health Professionals,38132,33500,71632,06/10/2019,2018
K01,Lawyers/Law Firms,46545,20900,67445,06/10/2019,2018
A01,Crop Production & Basic Processing,65900,500,66400,06/10/2019,2018
F10,Real Estate,51700,12500,64200,06/10/2019,2018
Q16,Candidate Committees,6200,56000,62200,06/10/2019,2018
C01,General Contractors,49850,10000,59850,06/10/2019,2018
