industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,458645,458645,03/20/2023,2022
A01,Crop Production & Basic Processing,162905,106400,269305,03/20/2023,2022
F07,Securities & Investment,143301,23000,166301,03/20/2023,2022
F10,Real Estate,115892,26000,141892,03/20/2023,2022
W06,Retired,134757,0,134757,03/20/2023,2022
Q10,Misc Issues,119150,7000,126150,03/20/2023,2022
Q01,Republican/Conservative,38830,80250,119080,03/20/2023,2022
F09,Insurance,20550,63500,84050,03/20/2023,2022
K02,Lobbyists,71105,3500,74605,03/20/2023,2022
E01,Oil & Gas,14083,58500,72583,03/20/2023,2022
