industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,587515,0,587515,03/20/2023,2022
F07,Securities & Investment,216757,0,216757,03/20/2023,2022
Q02,Democratic/Liberal,176420,36900,213320,03/20/2023,2022
K01,Lawyers/Law Firms,145482,10000,155482,03/20/2023,2022
W04,Education,128630,0,128630,03/20/2023,2022
Q03,Leadership PACs,0,100900,100900,03/20/2023,2022
H01,Health Professionals,75429,0,75429,03/20/2023,2022
F10,Real Estate,63634,1300,64934,03/20/2023,2022
Q16,Candidate Committees,0,56000,56000,03/20/2023,2022
N05,Business Services,53949,0,53949,03/20/2023,2022
