industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,169100,169100,03/20/2023,2022
F10,Real Estate,115457,34000,149457,03/20/2023,2022
E04,Mining,100950,41074,142024,03/20/2023,2022
F09,Insurance,20800,86900,107700,03/20/2023,2022
W06,Retired,100242,0,100242,03/20/2023,2022
K02,Lobbyists,87281,6500,93781,03/20/2023,2022
Q01,Republican/Conservative,42666,27650,70316,03/20/2023,2022
K01,Lawyers/Law Firms,41403,19750,61153,03/20/2023,2022
F03,Commercial Banks,2500,46000,48500,03/20/2023,2022
F07,Securities & Investment,27700,20500,48200,03/20/2023,2022
