industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,174093,0,174093,06/10/2019,2018
K01,Lawyers/Law Firms,96321,10000,106321,06/10/2019,2018
W02,Non-Profit Institutions,92315,0,92315,06/10/2019,2018
F07,Securities & Investment,86704,0,86704,06/10/2019,2018
H01,Health Professionals,54814,14000,68814,06/10/2019,2018
N05,Business Services,67842,0,67842,06/10/2019,2018
W04,Education,66858,0,66858,06/10/2019,2018
B13,Internet,59823,0,59823,06/10/2019,2018
P01,Building Trade Unions,250,56000,56250,06/10/2019,2018
B02,TV/Movies/Music,52762,3000,55762,06/10/2019,2018
