industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,31912,259399,291311,03/20/2023,2022
F07,Securities & Investment,202227,0,202227,03/20/2023,2022
W06,Retired,197817,0,197817,03/20/2023,2022
Q02,Democratic/Liberal,109277,48550,157827,03/20/2023,2022
K01,Lawyers/Law Firms,98413,16155,114568,03/20/2023,2022
F10,Real Estate,70694,32000,102694,03/20/2023,2022
N07,Casinos/Gambling,48010,53500,101510,03/20/2023,2022
Q05,Pro-Israel,55093,37400,92493,03/20/2023,2022
Q16,Candidate Committees,2000,84850,86850,03/20/2023,2022
Q08,Women's Issues,51570,27976,79546,03/20/2023,2022
