industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,534649,53450,588099,03/20/2023,2022
W06,Retired,571567,0,571567,03/20/2023,2022
F07,Securities & Investment,452613,14500,467113,03/20/2023,2022
F10,Real Estate,426153,28400,454553,03/20/2023,2022
B02,TV/Movies/Music,274497,37250,311747,03/20/2023,2022
Q08,Women's Issues,259555,30199,289754,03/20/2023,2022
K02,Lobbyists,278542,3500,282042,03/20/2023,2022
A01,Crop Production & Basic Processing,169720,44250,213970,03/20/2023,2022
N05,Business Services,184180,0,184180,03/20/2023,2022
H01,Health Professionals,132994,50300,183294,03/20/2023,2022
