industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,63000,63000,06/10/2019,2018
E08,Electric Utilities,0,61000,61000,06/10/2019,2018
P02,Industrial Unions,250,54500,54750,06/10/2019,2018
P01,Building Trade Unions,0,48750,48750,06/10/2019,2018
P03,Transportation Unions,0,42500,42500,06/10/2019,2018
K01,Lawyers/Law Firms,20914,19250,40164,06/10/2019,2018
D01,Defense Aerospace,0,31000,31000,06/10/2019,2018
M02,Automotive,1010,26000,27010,06/10/2019,2018
N15,Misc Manufacturing & Distributing,8150,18750,26900,06/10/2019,2018
F10,Real Estate,12401,9500,21901,06/10/2019,2018
