industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,73477,0,73477,03/20/2023,2022
F07,Securities & Investment,31772,15000,46772,03/20/2023,2022
F10,Real Estate,27400,11000,38400,03/20/2023,2022
Q03,Leadership PACs,0,38300,38300,03/20/2023,2022
F09,Insurance,7300,30000,37300,03/20/2023,2022
C05,Building Materials & Equipment,23900,11500,35400,03/20/2023,2022
K01,Lawyers/Law Firms,21800,7000,28800,03/20/2023,2022
H04,Pharmaceuticals/Health Products,19094,9000,28094,03/20/2023,2022
H01,Health Professionals,13950,11500,25450,03/20/2023,2022
M02,Automotive,14200,11000,25200,03/20/2023,2022
