industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,53000,53000,06/10/2019,2018
A07,Agricultural Services/Products,0,47000,47000,06/10/2019,2018
K01,Lawyers/Law Firms,16021,24500,40521,06/10/2019,2018
F10,Real Estate,12261,27000,39261,06/10/2019,2018
P01,Building Trade Unions,0,38750,38750,06/10/2019,2018
P02,Industrial Unions,0,35500,35500,06/10/2019,2018
E08,Electric Utilities,3,29000,29003,06/10/2019,2018
F09,Insurance,503,25500,26003,06/10/2019,2018
P03,Transportation Unions,0,26000,26000,06/10/2019,2018
A01,Crop Production & Basic Processing,0,22500,22500,06/10/2019,2018
