industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,1279835,437000,1716835,06/10/2019,2018
F07,Securities & Investment,1233517,32500,1266017,06/10/2019,2018
E01,Oil & Gas,868220,211000,1079220,06/10/2019,2018
W06,Retired,949272,0,949272,06/10/2019,2018
Q03,Leadership PACs,0,670794,670794,06/10/2019,2018
F10,Real Estate,597295,6400,603695,06/10/2019,2018
K01,Lawyers/Law Firms,371903,72000,443903,06/10/2019,2018
H04,Pharmaceuticals/Health Products,191683,236906,428589,06/10/2019,2018
F09,Insurance,254642,126800,381442,06/10/2019,2018
C01,General Contractors,315550,38500,354050,06/10/2019,2018
