industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,395122,0,395122,03/20/2023,2022
Q03,Leadership PACs,18300,155101,173401,03/20/2023,2022
H01,Health Professionals,85637,60500,146137,03/20/2023,2022
W04,Education,135065,0,135065,03/20/2023,2022
Q02,Democratic/Liberal,56005,75667,131672,03/20/2023,2022
Q08,Women's Issues,108242,16000,124242,03/20/2023,2022
F07,Securities & Investment,105540,0,105540,03/20/2023,2022
K01,Lawyers/Law Firms,94386,0,94386,03/20/2023,2022
Q16,Candidate Committees,0,62418,62418,03/20/2023,2022
Q11,Environment,49366,10505,59871,03/20/2023,2022
