industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,98695,0,98695,03/20/2023,2022
F10,Real Estate,38164,10000,48164,03/20/2023,2022
Q02,Democratic/Liberal,20966,20000,40966,03/20/2023,2022
Q03,Leadership PACs,0,35400,35400,03/20/2023,2022
K01,Lawyers/Law Firms,27116,5000,32116,03/20/2023,2022
W03,Civil Servants/Public Officials,28423,0,28423,03/20/2023,2022
K02,Lobbyists,24350,0,24350,03/20/2023,2022
M05,Sea Transport,21300,0,21300,03/20/2023,2022
P04,Public Sector Unions,0,21000,21000,03/20/2023,2022
P01,Building Trade Unions,0,20000,20000,03/20/2023,2022
