industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,131896,135500,267396,03/20/2023,2022
W06,Retired,146956,0,146956,03/20/2023,2022
F10,Real Estate,103800,39500,143300,03/20/2023,2022
K01,Lawyers/Law Firms,51825,6000,57825,03/20/2023,2022
H04,Pharmaceuticals/Health Products,26900,30000,56900,03/20/2023,2022
F07,Securities & Investment,29550,22000,51550,03/20/2023,2022
Q03,Leadership PACs,0,51000,51000,03/20/2023,2022
C01,General Contractors,35825,6000,41825,03/20/2023,2022
F09,Insurance,14625,24000,38625,03/20/2023,2022
N16,Textiles,27900,10000,37900,03/20/2023,2022
