industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,6601127,0,6601127,03/20/2023,2022
K01,Lawyers/Law Firms,1918131,124500,2042631,03/20/2023,2022
F07,Securities & Investment,1701125,182250,1883375,03/20/2023,2022
Q02,Democratic/Liberal,1224770,93170,1317940,03/20/2023,2022
W04,Education,1314068,0,1314068,03/20/2023,2022
Q08,Women's Issues,1196226,47205,1243431,03/20/2023,2022
H01,Health Professionals,642405,280300,922705,03/20/2023,2022
F10,Real Estate,695423,93000,788423,03/20/2023,2022
N05,Business Services,615543,12500,628043,03/20/2023,2022
Q03,Leadership PACs,5900,559300,565200,03/20/2023,2022
