industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,72450,57929,130379,06/10/2019,2018
Q03,Leadership PACs,0,115584,115584,06/10/2019,2018
M01,Air Transport,8000,105500,113500,06/10/2019,2018
F10,Real Estate,69720,33250,102970,06/10/2019,2018
P03,Transportation Unions,0,96500,96500,06/10/2019,2018
D02,Defense Electronics,14950,59000,73950,06/10/2019,2018
M04,Railroads,15700,54500,70200,06/10/2019,2018
K02,Lobbyists,69150,1000,70150,06/10/2019,2018
A01,Crop Production & Basic Processing,30200,35200,65400,06/10/2019,2018
D01,Defense Aerospace,0,54500,54500,06/10/2019,2018
