industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,158949,22500,181449,03/20/2023,2022
W06,Retired,171238,0,171238,03/20/2023,2022
F10,Real Estate,91575,42000,133575,03/20/2023,2022
Q02,Democratic/Liberal,87100,8000,95100,03/20/2023,2022
M02,Automotive,45775,32000,77775,03/20/2023,2022
K02,Lobbyists,70052,1000,71052,03/20/2023,2022
F07,Securities & Investment,40100,25000,65100,03/20/2023,2022
F09,Insurance,2715,60500,63215,03/20/2023,2022
H01,Health Professionals,15125,35000,50125,03/20/2023,2022
N05,Business Services,37820,12000,49820,03/20/2023,2022
