industry_code,industry_name,indivs,pacs,total,last_updated,cycle
M01,Air Transport,70650,163000,233650,03/20/2023,2022
E01,Oil & Gas,16200,117500,133700,03/20/2023,2022
M04,Railroads,40543,78700,119243,03/20/2023,2022
C01,General Contractors,60450,44000,104450,03/20/2023,2022
M03,Trucking,7600,78000,85600,03/20/2023,2022
C04,Construction Services,13950,70500,84450,03/20/2023,2022
K02,Lobbyists,82800,1000,83800,03/20/2023,2022
P03,Transportation Unions,2900,70000,72900,03/20/2023,2022
C05,Building Materials & Equipment,0,70000,70000,03/20/2023,2022
M05,Sea Transport,7400,57300,64700,03/20/2023,2022
