industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,67374,0,67374,03/20/2023,2022
H01,Health Professionals,56300,2500,58800,03/20/2023,2022
C01,General Contractors,52300,3500,55800,03/20/2023,2022
Q03,Leadership PACs,0,55500,55500,03/20/2023,2022
F10,Real Estate,25895,10000,35895,03/20/2023,2022
K01,Lawyers/Law Firms,28650,2000,30650,03/20/2023,2022
F03,Commercial Banks,16150,7500,23650,03/20/2023,2022
M02,Automotive,17900,5000,22900,03/20/2023,2022
F09,Insurance,9250,7500,16750,03/20/2023,2022
Q16,Candidate Committees,0,15500,15500,03/20/2023,2022
