industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q10,Misc Issues,79500,0,79500,03/20/2023,2022
K02,Lobbyists,24200,0,24200,03/20/2023,2022
H03,Health Services/HMOs,5000,11500,16500,03/20/2023,2022
F09,Insurance,1250,13500,14750,03/20/2023,2022
K01,Lawyers/Law Firms,7150,6000,13150,03/20/2023,2022
W06,Retired,12950,0,12950,03/20/2023,2022
E01,Oil & Gas,7700,5000,12700,03/20/2023,2022
H04,Pharmaceuticals/Health Products,500,11000,11500,03/20/2023,2022
H01,Health Professionals,1850,7000,8850,03/20/2023,2022
N03,Retail Sales,1000,6000,7000,03/20/2023,2022
