industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,96767,87500,184267,03/20/2023,2022
Q03,Leadership PACs,0,63500,63500,03/20/2023,2022
A07,Agricultural Services/Products,1500,47000,48500,03/20/2023,2022
E01,Oil & Gas,6900,39500,46400,03/20/2023,2022
M04,Railroads,2346,44000,46346,03/20/2023,2022
F07,Securities & Investment,32950,3000,35950,03/20/2023,2022
H01,Health Professionals,23350,10500,33850,03/20/2023,2022
W06,Retired,31925,0,31925,03/20/2023,2022
M06,Misc Transport,7000,17000,24000,03/20/2023,2022
M01,Air Transport,500,22500,23000,03/20/2023,2022
