industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,120267,156500,276767,06/10/2019,2018
F09,Insurance,9555,159500,169055,06/10/2019,2018
W06,Retired,115910,0,115910,06/10/2019,2018
F10,Real Estate,34055,70500,104555,06/10/2019,2018
F03,Commercial Banks,3075,91000,94075,06/10/2019,2018
K01,Lawyers/Law Firms,37200,16500,53700,06/10/2019,2018
F11,Accountants,10,50500,50510,06/10/2019,2018
D01,Defense Aerospace,2000,42000,44000,06/10/2019,2018
N15,Misc Manufacturing & Distributing,17206,25499,42705,06/10/2019,2018
H04,Pharmaceuticals/Health Products,798,37000,37798,06/10/2019,2018
