industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,114363,0,114363,03/20/2023,2022
A01,Crop Production & Basic Processing,25450,42000,67450,03/20/2023,2022
H01,Health Professionals,37850,6000,43850,03/20/2023,2022
C05,Building Materials & Equipment,40950,1000,41950,03/20/2023,2022
C01,General Contractors,28500,11500,40000,03/20/2023,2022
F10,Real Estate,27325,10000,37325,03/20/2023,2022
Q03,Leadership PACs,0,32500,32500,03/20/2023,2022
F09,Insurance,9200,14500,23700,03/20/2023,2022
M02,Automotive,13100,10000,23100,03/20/2023,2022
F03,Commercial Banks,5425,15500,20925,03/20/2023,2022
