industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,37000,37000,03/20/2023,2022
M05,Sea Transport,2000,30500,32500,03/20/2023,2022
A01,Crop Production & Basic Processing,500,21000,21500,03/20/2023,2022
Q05,Pro-Israel,15800,5000,20800,03/20/2023,2022
M03,Trucking,2500,11000,13500,03/20/2023,2022
N15,Misc Manufacturing & Distributing,10800,1000,11800,03/20/2023,2022
C01,General Contractors,6100,5500,11600,03/20/2023,2022
M01,Air Transport,0,11000,11000,03/20/2023,2022
Q03,Leadership PACs,0,11000,11000,03/20/2023,2022
C05,Building Materials & Equipment,2900,7500,10400,03/20/2023,2022
