industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,94000,94000,03/20/2023,2022
F10,Real Estate,35250,25000,60250,03/20/2023,2022
M05,Sea Transport,11600,39500,51100,03/20/2023,2022
P04,Public Sector Unions,0,48400,48400,03/20/2023,2022
P01,Building Trade Unions,0,45000,45000,03/20/2023,2022
D03,Misc Defense,3150,41500,44650,03/20/2023,2022
W06,Retired,43855,0,43855,03/20/2023,2022
K01,Lawyers/Law Firms,22225,20500,42725,03/20/2023,2022
H01,Health Professionals,14250,24000,38250,03/20/2023,2022
A01,Crop Production & Basic Processing,9560,28000,37560,03/20/2023,2022
