industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,514466,0,514466,03/20/2023,2022
F07,Securities & Investment,238970,179050,418020,03/20/2023,2022
F09,Insurance,22819,243000,265819,03/20/2023,2022
F03,Commercial Banks,15178,149000,164178,03/20/2023,2022
F10,Real Estate,42827,84000,126827,03/20/2023,2022
Q10,Misc Issues,106000,6100,112100,03/20/2023,2022
Q01,Republican/Conservative,79533,15650,95183,03/20/2023,2022
H01,Health Professionals,13922,75000,88922,03/20/2023,2022
N03,Retail Sales,27111,55500,82611,03/20/2023,2022
F06,Finance/Credit Companies,2000,72500,74500,03/20/2023,2022
