org_name,total,pacs,indivs,cycle,source,cid
Blackstone Group,108900,0,108900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Truist Financial,74455,10500,63955,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Apollo Global Management,62600,0,62600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Goldman Sachs,60975,12500,48475,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Rocket Mortgage,50925,10000,40925,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Charter Communications,50591,6500,44091,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Capital Group Companies,46250,10000,36250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
National Republican Senatorial Cmte,44600,44600,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
McGuireWoods LLP,43925,10000,33925,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
Bank of America,43782,10000,33782,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035492&cycle=2022,N00035492
