org_name,total,pacs,indivs,cycle,source,cid
Kirkland & Ellis,269600,0,269600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
Northwestern University,42905,0,42905,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
Madison Dearborn Partners,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
"Quinn, Emanuel et al",23050,0,23050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
UCA Group,22400,0,22400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
McKinsey & Co,21900,0,21900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
Clifford Law Offices,20800,0,20800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
"Skadden, Arps et al",20560,0,20560,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
Cooney & Conway,20199,0,20199,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
MS International,17199,0,17199,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2022,N00033240
