org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,108460,0,108460,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
National Republican Senatorial Cmte,51200,51200,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
Blackstone Group,25305,0,25305,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
DCI Group,25150,0,25150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
DISH Network,24900,5000,19900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
Renewable Energy Group,20300,11500,8800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
Promoting Our Republican Team PAC,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
alliantgroup,19750,0,19750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
"Brownstein, Hyatt et al",17633,7500,10133,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
Energy Transfer Partners,17408,0,17408,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2022,N00001758
