org_name,total,pacs,indivs,cycle,source,cid
Sheetz Inc,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
New Enterprise Stone & Lime,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
Select Medical Corp,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
New Pig Corp,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
Martins Famous Pastry Shoppe,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
Central Pa Physicians Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
Courtesy Motors,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
Smith Transport,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
American Academy of Dermatology Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043242&cycle=2022,N00043242
