org_name,total,pacs,indivs,cycle,source,cid
Service Employees International Union,20000,10000,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Dominion Energy,12950,7500,5450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Northrop Grumman,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Thegroup,10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Communications Workers of America,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Forward Together PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
Ironworkers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002147&cycle=2022,N00002147
