org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,216610,7900,208710,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
NorPAC,99640,0,99640,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Blackstone Group,95800,0,95800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
KKR & Co,72500,0,72500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Standard Industries,39010,0,39010,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Comcast Corp,38800,10000,28800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Centerview Partners,37574,0,37574,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Apollo Global Management,37400,0,37400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Digidems PAC,36771,3812,32959,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
"Welsh, Carson et al",33763,0,33763,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
