org_name,total,pacs,indivs,cycle,source,cid
Adventureland Resort,39800,0,39800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Chemorse Ltd,18400,0,18400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Bassaidai Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Buckley Muething Capital Management,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Cumberland Development,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Summit Agricultural Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Lgi,11100,0,11100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Atlantic Coca-Cola Bottling,10000,0,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Congressional Leadership Fund,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
Kaseya Inc,10000,0,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048870&cycle=2022,N00048870
