org_name,total,pacs,indivs,cycle,source,cid
Senate Conservatives Fund,194349,5000,189349,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Club for Growth,140529,1200,139329,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Club for Growth Action,26450,0,26450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Huffines Communities,23400,0,23400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
G&J Pepsi-Cola Bottlers,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Red Apple Group,18400,0,18400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Energy Transfer Partners,17398,0,17398,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Herring Networks,17200,0,17200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
Manchester Financial Group,17200,0,17200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
LHC Group,16650,0,16650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030836&cycle=2022,N00030836
