org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,720915,10000,710915,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
NorPAC,13500,0,13500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Lone Pine Capital,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Pro-Israel America PAC,9230,5000,4230,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Manekin LLC,8300,0,8300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Progressive PAC (Lieu),7500,7500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Data I,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Henry Crown & Co,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
Michael J Chiramonte & Assoc,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
The Peters Group,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033749&cycle=2022,N00033749
