org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,82700,0,82700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Kaiser Permanente,20900,0,20900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Farmers Group,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Blackstone Group,19000,0,19000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
NASDAQ Inc,13500,4000,9500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Amscot Financial,12500,0,12500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Lieberman Research Worldwide,11800,0,11800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Fidelity Investments,11750,0,11750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
Dr Jane Lindberg,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
"Garhwal, Chan & Williams",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2022,N00006897
