org_name,total,pacs,indivs,cycle,source,cid
Trans-Global Solutions,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
Modern Group (Texas),14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Israel Public Affairs Cmte,12900,7900,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
Bestway Oilfield,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
Nash Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Dental Assn,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Academy of Pediatric Dentistry,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Assn of Orthodontists,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Assn/Oral & Maxillofacial Surg,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005736&cycle=2022,N00005736
