org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,117775,0,117775,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
Blackstone Group,97050,0,97050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
Republican Jewish Coalition,62067,5000,57067,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
Goldman Sachs,52175,5000,47175,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
National Republican Senatorial Cmte,44600,44600,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
National Assn of Broadcasters,42500,10000,32500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
Sullivan & Cromwell,39848,0,39848,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
Publix Super Markets,36304,10000,26304,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
FedEx Corp,35687,10000,25687,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
McNa Dental Plans,35600,0,35600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000491&cycle=2022,N00000491
