org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,146546,0,146546,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
EMILY's List,90490,10000,80490,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
University of Chicago,49163,0,49163,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Northwestern University,34751,0,34751,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Elevance Health,33184,0,33184,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Frontline USA,32285,7500,24785,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Digidems PAC,31772,3872,27900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Kirkland & Ellis,25020,0,25020,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Fermilab,22073,0,22073,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
Lauren Underwood,21524,0,21524,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041569&cycle=2022,N00041569
