org_name,total,pacs,indivs,cycle,source,cid
Telapex Inc,64380,10600,53780,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Seemann Composites,53800,0,53800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
National Republican Senatorial Cmte,47400,47400,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
General Atomics,47325,20000,27325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Huntington Ingalls Industries,41978,22000,19978,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Freeport-McMoRan,35800,15000,20800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Ergon Inc,35600,0,35600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Wayne-Sanderson Farms,33800,0,33800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
BGR Group,33108,7308,25800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
Addicus LLC,30500,0,30500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043298&cycle=2022,N00043298
