org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,32400,10000,22400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Abc Supply,31000,0,31000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Blackstone Group,30000,0,30000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Direct Supply Inc,21600,10000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Epic Systems,21600,0,21600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Herzog Contracting,19900,2500,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Continental Properties,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Northwestern Mutual Life Insurance,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
PricewaterhouseCoopers,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
Apollo Global Management,15200,0,15200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043379&cycle=2022,N00043379
