org_name,total,pacs,indivs,cycle,source,cid
Council for a Livable World,13350,0,13350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
Amentum Services,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
American Assn of Orthodontists,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
American Maritime Officers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
Blue Diamond Growers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
Boilermakers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
California Water Service Group,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
Farm Credit Council,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030856&cycle=2022,N00030856
