org_name,total,pacs,indivs,cycle,source,cid
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
Americans for the Arts,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
Laborers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
National Assn of Realtors,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
National Education Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
Outdoor Amusement Business Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
Raytheon Technologies,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2022,N00013817
