org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,18300,7900,10400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
Valero Energy,14900,10000,4900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
Caprock Cardiovascular Center,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
CX5 Partners LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
Marathon Petroleum,11500,10000,1500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
GRAIL Inc,10900,7900,3000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
Madera Residential,10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
Abbott Laboratories,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038285&cycle=2022,N00038285
