org_name,total,pacs,indivs,cycle,source,cid
Watco Companies,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Koch Industries,16000,10000,6000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Spirit Aerosystems,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Blackstone Group,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Textron Inc,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Clark Investment Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Cohen-Esrey Real Estate Services,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Icm Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Mechanical Systems Inc (Kansas),11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
Murfin Drilling,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040712&cycle=2022,N00040712
