org_name,total,pacs,indivs,cycle,source,cid
Tenaska Inc,19100,5000,14100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
Hawkins Construction,12900,0,12900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
Alston & Bird,12500,2500,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
Ernst & Young,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
Blackstone Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
Sandhills Global,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
American Assn/Oral & Maxillofacial Surg,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
American Dental Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027623&cycle=2022,N00027623
