org_name,total,pacs,indivs,cycle,source,cid
Emily's List,158904,0,158904,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
Dartmouth College,65045,0,65045,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
Votesane PAC,55500,0,55500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
Capital Group,51805,0,51805,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
University of New Hampshire,47510,0,47510,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
BAE Systems,40107,12000,28107,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
Democracy Engine,39841,0,39841,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
State of New Hampshire,38521,0,38521,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
JStreetPAC,35308,1070,34238,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
US Government,34969,0,34969,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024790&cycle=2022,N00024790
