org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,25250,10000,15250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Battelle Memorial Institute,19200,0,19200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
"Kelley, Drye & Warren",18050,8000,10050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Goodman Real Estate (Washington),17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Microsoft Corp,16400,10000,6400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
American Superconductor,14600,0,14600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
ClearPath Action,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Pro-Israel America PAC,11500,1000,10500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Bechtel Group,11150,10000,1150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
Republican Main Street Partnership,11000,9000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036403&cycle=2022,N00036403
