org_name,total,pacs,indivs,cycle,source,cid
Rdv Corp,58250,0,58250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Blackstone Group,32900,0,32900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Lacks Enterprises,25000,0,25000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Penske Corp,24450,0,24450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Haworth Inc,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Suburban Collection,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Rock Holdings,21600,10000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Crow Holdings,14600,0,14600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Uhy Advisors,13000,0,13000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
Cassidy Organization,12850,0,12850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041550&cycle=2022,N00041550
