org_name,total,pacs,indivs,cycle,source,cid
Independence Tube,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Ita International,22300,0,22300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Punaro Group,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Annandale Millwork & Allied Systems,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Huntington Ingalls Industries,17400,10000,7400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Tychon LLC,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Daniel Defense LLC,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Kearney & Co,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Silver Companies,13700,0,13700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
Blackstone Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2022,N00029459
