org_name,total,pacs,indivs,cycle,source,cid
Florida Cancer Specialists,19050,0,19050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Hunt Farms,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Frost Brown Todd LLC,16900,0,16900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Pro-Israel America PAC,16400,0,16400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
National Assn of Letter Carriers,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
New York Cancer & Blood Specialists,15000,0,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Transdigm Group,15000,10000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Altria Group,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
LHC Group,11800,5000,6800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
Brymak & Assoc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2022,N00038260
