org_name,total,pacs,indivs,cycle,source,cid
Devon Energy,20500,5000,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
Hilliary Communications,16600,0,16600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
Northrop Grumman,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
Boeing Co,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
BancFirst,10700,0,10700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
Ernst & Young,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
Amalgamated Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
American Assn of Crop Insurers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00005559&cycle=2022,N00005559
