org_name,total,pacs,indivs,cycle,source,cid
Jayco Inc,62000,0,62000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Rollie Williams Paint,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
American Israel Public Affairs Cmte,27650,10000,17650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Bci Solutions,23700,0,23700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Maple Leaf Farms,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Thor Industries,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Barnes & Thornburg,22555,0,22555,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Jump Into Action for Conservatives To Keep Ideas,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Ml Motorsports,20000,0,20000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
Accurate Castings,19400,0,19400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051733&cycle=2022,N00051733
