org_name,total,pacs,indivs,cycle,source,cid
Poettker Construction,20100,0,20100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Nots Logistics,17600,0,17600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Veterans United Home Loans,12700,0,12700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Asbery & Assoc Obgyn LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Community Bank & Trust,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Crowder & Scoggins Ltd,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Knight Hawk Co,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
American Israel Public Affairs Cmte,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
AbbVie Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
Abraham Lincoln PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035420&cycle=2022,N00035420
