org_name,total,pacs,indivs,cycle,source,cid
Ballard Spahr LLP,111730,10000,101730,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
"Young, Conaway et al",18500,0,18500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
Comcast Corp,16325,10000,6325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
University of Pennsylvania,14220,0,14220,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
Duane Morris LLP,12447,2097,10350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
AmerisourceBergen Corp,11800,6000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
A Woman's Place PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042706&cycle=2022,N00042706
