org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,25000,10000,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
National Assn of Broadcasters,15250,10000,5250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
Blackstone Group,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
GCM Grosvenor,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
"Willkie, Farr & Gallagher",10300,0,10300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
American Council of Engineering Cos,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
American Institute of CPAs,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
Anheuser-Busch,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030581&cycle=2022,N00030581
