org_name,total,pacs,indivs,cycle,source,cid
Hsl Properties,41050,0,41050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Pima Heart & Vascular,22150,0,22150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Blackstone Group,19000,0,19000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Cottonwood Properties,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
American Israel Public Affairs Cmte,16900,0,16900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
United Parcel Service,16600,5000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
"Rusing, Lopez & Lizardi",16100,0,16100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Arizona Public Service Co,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Wdp Partners,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
Pinnacle West Capital,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049039&cycle=2022,N00049039
