org_name,total,pacs,indivs,cycle,source,cid
L3Harris Technologies,58000,15000,43000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
American Israel Public Affairs Cmte,47725,10000,37725,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Constellation Brands,32500,15000,17500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Rochester Regional Health,29700,0,29700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
University of Rochester,25175,0,25175,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Blackstone Group,20400,0,20400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Lechase Construction,16800,0,16800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Carlyle Group,16500,15000,1500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
Ostroff Assoc,15850,0,15850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
New Democrat Coalition,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043207&cycle=2022,N00043207
