org_name,total,pacs,indivs,cycle,source,cid
US Acute Care Solutions,20200,10000,10200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
St George's University,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
GRAIL Inc,14000,10000,4000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
Hogan Lovells,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
Comcast Corp,12000,10000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
Latham & Watkins,11950,0,11950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
"English, Lloyd & Armenta",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
Pohlad Companies,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
PZ International Consulting,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
Walter Clark Legal Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2022,N00033510
