org_name,total,pacs,indivs,cycle,source,cid
American Council of Life Insurers,17900,15000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Intrafi Network,17200,0,17200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Northwestern Mutual Life Insurance,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Depository Trust & Clearing Corp,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Thrivent Financial,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Carlyle Group,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
Sentry Insurance,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
PricewaterhouseCoopers,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026914&cycle=2022,N00026914
